*	name	The 2500 most common chinese characters
死	"汉字: 死
拼音: si3
英文: to die/inpassable/uncrossable/inflexible/rigid
五笔:gqx.gqxb
F(x):317"	tts_死.mp3		3,0,4,4,5,6,899,2015-06-02 22:02,2015-05-31 08:11	
张	"汉字: 张
拼音: zhang1
英文: (a measure word)/(a surname)/open up
五笔:xt.xta.xtay
F(x):318"	tts_张.mp3		2,0,8,8,8,9,720,2016-04-24 16:51,2016-10-01 16:51	
该	"汉字: 该
拼音: gai1
英文: that/the above-mentioned/most likely/to deserve/should/ought to/owe
五笔:yynw
F(x):319"	tts_该.mp3		2,0,18,12,6,7,720,2016-08-19 22:08,2016-10-10 22:08	
交	"汉字: 交
拼音: jiao1
英文: to deliver/to turn over/to make friends/to intersect (lines)/to pay (money)
五笔:uq.uqu
F(x):320"	_5610_1s.m4a		2,0,8,8,8,9,4094,2016-02-02 20:43,2017-01-01 10:43	
规	"汉字: 规
拼音: gui1
英文: compass/rule
五笔:fwm.fwmq
F(x):321"	tts_规.mp3		2,0,13,11,4,5,26,2016-08-19 22:03,2016-09-12 00:03	
万	"汉字: 万
拼音: wan4
英文: Wan (surname)/ten thousand/a great number
五笔:dnv
F(x):322"	tts_万.mp3		3,0,5,5,7,8,1451,2015-09-29 21:06,2015-09-29 08:13	
取	"汉字: 取
拼音: qu3
英文: to take/to get/to choose/to fetch
五笔:bc.bcy
F(x):323"	tts_取.mp3		2,0,8,8,8,9,3297,2015-11-04 21:33,2016-09-23 07:33	
拉	"汉字: 拉
拼音: la1
英文: to pull/to play (string instruments)/to drag/to draw
五笔:ru.rug
F(x):324"	tts_拉.mp3		2,0,7,7,7,8,3171,2015-11-20 21:22,2016-10-04 01:22	
格	"汉字: 格
拼音: ge2
英文: frame/rule
五笔:st.stk.stkg
F(x):325"	tts_格.mp3		2,0,19,13,6,7,1681,2016-03-14 21:27,2016-10-10 22:27	
望	"汉字: 望
拼音: wang4
英文: hope/expect/to visit/to gaze (into the distance)/look towards/towards
五笔:yneg
F(x):326"	tts_望.mp3		2,0,11,10,5,6,720,2016-04-24 16:47,2016-10-01 16:47	
觉	"汉字: 觉
拼音: jiao4/jue2
英文: a nap/a sleep, feel/find that/thinking/awake/aware
五笔:ipmq
F(x):327"	tts_觉.mp3		2,0,11,10,5,6,2510,2016-03-31 19:31,2016-11-26 08:31	
术	"汉字: 术
拼音: shu4/zhu2
英文: method/technique, Atractylis lancea var. ovata
五笔:sy.syi
F(x):328"	tts_术.mp3		2,0,10,9,5,6,2735,2015-12-14 21:00,2016-10-06 21:00	
领	"汉字: 领
拼音: ling3
英文: neck/collar/to lead/to receive
五笔:wycm
F(x):329"	tts_领.mp3		2,0,10,10,10,11,75,2016-08-19 22:09,2016-09-14 01:09	
共	"汉字: 共
拼音: gong4
英文: all together/in while/to share/common/general/together
五笔:aw.awu
F(x):330"	_5620_1s.m4a		2,0,13,11,4,5,21,2016-08-19 22:09,2016-09-11 19:09	
确	"汉字: 确
拼音: que4
英文: authenticated/solid/firm, authenticated/solid/firm/real/true
五笔:dqe.dqeh
F(x):331"	_5621_1s.m4a		2,0,17,14,7,8,66,2016-08-17 21:37,2016-09-11 15:37	
传	"汉字: 传
拼音: chuan2/zhuan4
英文: to pass on/to spread/to transmit/to infect/to transfer/to circulate/to pass on/to conduct (electricity), biography
五笔:wfny
F(x):332"	tts_传.mp3		2,0,10,9,10,11,81,2016-08-19 22:03,2016-09-14 07:03	
师	"汉字: 师
拼音: shi1
英文: a division (milit.)/teacher/master/expert/model
五笔:jgm.jgmh
F(x):333"	tts_师.mp3		3,0,6,6,6,7,1376,2015-10-26 20:22,2015-10-26 06:00	
观	"汉字: 观
拼音: guan1/guan4
英文: to look at/to watch/to observe/to behold, Taoist monastery
五笔:cm.cmq.cmqn
F(x):334"	tts_观.mp3		2,0,16,10,4,5,463,2016-04-24 16:52,2016-09-20 23:52	
清	"汉字: 清
拼音: qing1
英文: clear/distinct/complete/pure
五笔:ige.igeg
F(x):335"	tts_清.mp3		2,0,10,9,5,6,1977,2016-03-02 21:34,2016-10-15 07:34	
今	"汉字: 今
拼音: jin1
英文: today/modern/present/current/this/now
五笔:wynb
F(x):336"	tts_今.mp3		3,0,1,1,1,2,77,2015-03-23 21:16,2015-03-23 02:13	
切	"汉字: 切
拼音: qie1/qie4
英文: to cut/to slice, close to
五笔:av.avn
F(x):337"	tts_切.mp3		2,0,8,8,8,9,720,2016-08-14 21:52,2016-10-05 21:52	
院	"汉字: 院
拼音: yuan4
英文: courtyard/institution
五笔:bpf.bpfq
F(x):338"	tts_院.mp3		2,0,10,9,8,9,4320,2016-02-25 21:26,2017-01-16 21:26	
让	"汉字: 让
拼音: rang4
英文: to ask/to let/permit/have (someone do something)/to yield/to allow
五笔:yh.yhg
F(x):339"	tts_让.mp3		2,0,9,9,9,10,4320,2016-03-31 19:33,2017-02-09 18:33	
识	"汉字: 识
拼音: shi2/zhi4
英文: to know/knowledge, to record/write a footnote
五笔:ykw.ykwy
F(x):340"	tts_识.mp3		2,0,13,12,6,7,720,2016-04-25 22:00,2016-10-02 22:00	
候	"汉字: 候
拼音: hou4
英文: wait
五笔:whn.whnd
F(x):341"	tts_候.mp3		2,0,9,9,9,10,720,2016-04-24 16:50,2016-10-01 16:50	
带	"汉字: 带
拼音: dai4
英文: band/belt/girdle/ribbon/area/zone/region/wear/carry/lead/bring/consists of/show/and
五笔:gkp.gkph
F(x):342"	tts_带.mp3		2,0,12,10,5,6,2759,2015-12-19 16:10,2016-10-12 16:10	
导	"汉字: 导
拼音: dao3
英文: to transmit/to lead/to guide/to conduct/to direct
五笔:nf.nfu
F(x):343"	tts_导.mp3		2,1,9,8,9,10,4201,2016-03-03 20:47,2017-01-16 21:47	
争	"汉字: 争
拼音: zheng1
英文: struggle/fight
五笔:qv.qvh.qvhj
F(x):344"	tts_争.mp3		2,0,12,9,4,5,720,2016-08-13 21:50,2016-10-04 21:50	
运	"汉字: 运
拼音: yun4
英文: to move/to transport/to use/to apply/fortune/luck/fate
五笔:fcp.fcpi
F(x):345"	tts_运.mp3		2,0,9,8,8,9,720,2016-08-14 21:52,2016-10-05 21:52	
笑	"汉字: 笑
拼音: xiao4
英文: laugh/smile
五笔:ttd.ttdu
F(x):346"	tts_笑.mp3		3,0,0,0,0,0,0,1969-12-31 19:00,1969-12-31 19:00	
飞	"汉字: 飞
拼音: fei1
英文: to fly
五笔:nui
F(x):347"	tts_飞.mp3		3,0,0,0,0,0,0,1969-12-31 19:00,1969-12-31 19:00	
风	"汉字: 风
拼音: feng1
英文: wind/news/style/custom/manner
五笔:mq.mqi
F(x):348"	tts_风.mp3		3,0,0,0,0,0,0,1969-12-31 19:00,1969-12-31 19:00	
步	"汉字: 步
拼音: bu4
英文: a step/a pace/walk/march/stages in a process
五笔:hi.hir
F(x):349"	tts_步.mp3		2,0,7,7,7,8,4320,2016-02-25 21:25,2017-01-16 21:25	
改	"汉字: 改
拼音: gai3
英文: to change/to alter/to transform/to correct
五笔:nty
F(x):350"	tts_改.mp3		2,0,11,8,5,6,2494,2015-12-05 21:00,2016-09-17 20:00	
收	"汉字: 收
拼音: shou1
英文: to receive/to accept/to collect/in care of (used on address line after name)
五笔:nh.nht.nhty
F(x):351"	tts_收.mp3		2,0,7,7,7,8,2731,2015-11-20 21:20,2016-09-15 17:20	
根	"汉字: 根
拼音: gen1
英文: radical (chem.)/root/basis
五笔:sve.svey
F(x):352"	tts_根.mp3		2,0,14,11,5,6,2092,2016-03-29 21:10,2016-11-07 00:10	
干	"汉字: 干
拼音: gan1/gan4
英文: dry/to concern/shield, to work/to do/to manage, manage/stem
五笔:fggh
F(x):353"	tts_干.mp3		3,0,2,2,2,3,139,2015-04-20 20:48,2015-04-20 16:43	
造	"汉字: 造
拼音: zao4
英文: to make/to build/to invent/to manufacture
五笔:tfkp
F(x):354"	tts_造.mp3		2,0,13,10,5,6,1876,2016-02-15 21:28,2016-10-04 02:28	
言	"汉字: 言
拼音: yan2
英文: to speak/to say/talk/word
五笔:yyy.yyyy
F(x):355"	tts_言.mp3		2,0,11,10,8,9,139,2016-08-15 20:30,2016-09-12 15:30	
联	"汉字: 联
拼音: lian2
英文: to ally/to unite/to join
五笔:bu.bud.budy
F(x):356"	tts_联.mp3		2,0,9,8,7,8,4240,2016-03-01 21:13,2017-01-16 13:13	
持	"汉字: 持
拼音: chi2
英文: to grasp/to hold/support/manage/direct/maintain
五笔:rf.rff.rffy
F(x):357"	tts_持.mp3		2,0,8,7,8,9,3724,2016-01-23 21:24,2016-12-07 01:24	
组	"汉字: 组
拼音: zu3
英文: to form/compose/make up/group/to organize/cord
五笔:xeg.xegg
F(x):358"	tts_组.mp3		2,0,8,7,8,9,3265,2016-01-07 21:24,2016-11-08 22:24	
每	"汉字: 每
拼音: mei3
英文: each/every
五笔:txg.txgu
F(x):359"	tts_每.mp3		2,0,8,7,5,6,3679,2016-02-02 20:42,2016-12-15 03:42	
济	"汉字: 济
拼音: ji4
英文: aid/ferry/frugal
五笔:iyj.iyjh
F(x):360"	tts_济.mp3		2,0,16,10,6,7,59,2016-08-19 22:08,2016-09-13 09:08	
车	"汉字: 车
拼音: che1/ju1
英文: car/a vehicle/machine/to shape with a lathe, vehicle on land
五笔:lg.lgn.lgnh
F(x):361"	tts_车.mp3		3,0,6,6,9,10,808,2015-09-15 21:10,2015-09-13 12:59	
亲	"汉字: 亲
拼音: qin1/qing4
英文: dear/intimate/parent/relation/closely related, parents-in-law of one's offspring
五笔:us.usu
F(x):362"	tts_亲.mp3		2,0,8,8,8,9,4309,2016-02-02 20:54,2017-01-10 09:54	
极	"汉字: 极
拼音: ji2
英文: extremely/pole (geography, physics)/utmost/top
五笔:se.sey.seyy
F(x):363"	tts_极.mp3		2,0,9,8,8,9,4101,2016-01-23 21:28,2016-12-22 18:28	
林	"汉字: 林
拼音: lin2
英文: woods/forest
五笔:ss.ssy
F(x):364"	tts_林.mp3		2,0,8,8,8,9,4320,2016-04-01 22:01,2017-02-10 21:01	
服	"汉字: 服
拼音: fu2
英文: clothes/dress/garment/submit/take (medicine)
五笔:eb.ebc.ebcy
F(x):365"	tts_服.mp3		2,0,16,11,4,5,86,2016-08-19 22:03,2016-09-14 12:03	
快	"汉字: 快
拼音: kuai4
英文: fast/quick/swift
五笔:nnw.nnwy
F(x):366"	tts_快.mp3		2,0,6,6,7,8,4195,2016-03-01 21:12,2017-01-14 16:12	
办	"汉字: 办
拼音: ban4
英文: to do/to manage/to handle/to go about/to run/to set up/to deal with
五笔:lw.lwi
F(x):367"	tts_办.mp3		2,0,11,9,5,6,1599,2016-02-02 20:51,2016-09-19 12:51	
议	"汉字: 议
拼音: yi4
英文: criticize/discuss
五笔:yyq.yyqy
F(x):368"	tts_议.mp3		2,0,6,6,6,7,27,2016-08-19 22:08,2016-09-12 01:08	
往	"汉字: 往
拼音: wang3/wang4
英文: to go (in a direction)/past/previous/towards, toward/(of a train) bound for
五笔:tyg.tygg
F(x):369"	tts_往.mp3		2,0,15,12,4,5,720,2016-04-08 21:37,2016-09-20 21:37	
元	"汉字: 元
拼音: yuan2
英文: (dynasty)/dollar/primary/first
五笔:fqb
F(x):370"	tts_元.mp3		3,0,4,4,7,8,560,2015-06-16 21:35,2015-06-14 05:17	
英	"汉字: 英
拼音: ying1
英文: (surname)/English/brave
五笔:amd.amdu
F(x):371"	tts_英.mp3		3,0,6,6,8,9,2261,2016-02-24 21:45,2016-02-23 01:23	
士	"汉字: 士
拼音: shi4
英文: scholar/warrior/knight
五笔:fghg
F(x):372"	tts_士.mp3		2,0,8,8,8,9,4320,2016-03-31 19:31,2017-02-09 18:31	
证	"汉字: 证
拼音: zheng4
英文: prove, confirm, verify/proof, certificate/proof/to prove/to demonstrate/to confirm/certificate/proof
五笔:ygh.yghg
F(x):373"	tts_证.mp3		2,0,14,11,4,5,720,2016-08-14 21:34,2016-10-05 21:34	
近	"汉字: 近
拼音: jin4
英文: near/close (to)/approximately
五笔:rp.rpk
F(x):374"	tts_近.mp3		2,0,12,10,4,5,720,2016-08-17 21:39,2016-10-08 21:39	
失	"汉字: 失
拼音: shi1
英文: to lose/to miss/to fail
五笔:rw.rwi
F(x):375"	tts_失.mp3		2,0,11,10,5,6,79,2016-08-16 21:01,2016-09-11 04:01	
转	"汉字: 转
拼音: zhuan3/zhuan4
英文: to convey/to forward (mail)/to transfer/to turn/to shift, to revolve/to turn/to circle about/to walk about
五笔:lfn.lfny
F(x):376"	tts_转.mp3		2,0,9,8,8,9,4067,2016-02-15 21:32,2017-01-03 08:32	
夫	"汉字: 夫
拼音: fu1
英文: porter, husband/man
五笔:fw.fwi
F(x):377"	tts_夫.mp3		2,0,9,8,5,6,2480,2015-12-12 22:22,2016-09-24 07:22	
令	"汉字: 令
拼音: ling4
英文: make or cause to be/order/command/decree/honorable
五笔:wyc.wycu
F(x):378"	tts_令.mp3		2,0,10,9,5,6,1375,2016-02-03 21:57,2016-09-11 05:57	
准	"汉字: 准
拼音: zhun3
英文: to allow/to grant/to permit/accurate/standard, accurate/standard
五笔:uwy.uwyg
F(x):379"	tts_准.mp3		2,0,13,9,3,4,85,2016-08-19 22:03,2016-09-14 11:03	儿子说十天后能记住
布	"汉字: 布
拼音: bu4
英文: diffuse/extend/notify, to declare/to announce/to spread/to make known/spread/(cotton) cloth
五笔:dmh.dmhj
F(x):380"	tts_布.mp3		2,0,10,9,5,6,1606,2016-03-01 21:10,2016-09-28 20:10	
始	"汉字: 始
拼音: shi3
英文: begin
五笔:vck.vckg
F(x):381"	tts_始.mp3		2,0,22,13,6,7,96,2016-08-19 22:03,2016-09-14 22:03	
怎	"汉字: 怎
拼音: zen3
英文: how
五笔:thfn
F(x):382"	tts_怎.mp3		2,0,7,7,7,8,3664,2016-02-02 20:42,2016-12-14 12:42	
呢	"汉字: 呢
拼音: ne/ni2
英文: (question particle), woolen material
五笔:knx.knxn
F(x):383"	tts_呢.mp3		2,0,7,7,7,8,3546,2016-01-07 21:21,2016-11-20 15:21	
存	"汉字: 存
拼音: cun2
英文: exist/deposit/store/keep/survive
五笔:dhb.dhbd
F(x):384"	tts_存.mp3		2,0,17,11,4,5,720,2016-04-06 21:49,2016-09-18 21:49	
未	"汉字: 未
拼音: wei4
英文: 1-3 p.m./8th earthly branch/not yet/did not/have not/not
五笔:fii
F(x):385"	tts_未.mp3		2,0,22,13,5,6,410,2016-04-20 21:36,2016-09-14 23:36	
远	"汉字: 远
拼音: yuan3
英文: far/distant/remote
五笔:fqp.fqpv
F(x):386"	tts_远.mp3		2,0,7,7,7,8,3224,2016-01-04 20:56,2016-11-04 05:56	
叫	"汉字: 叫
拼音: jiao4
英文: to (be) call(ed)
五笔:kn.knh.knhh
F(x):387"	tts_叫.mp3		2,0,7,7,8,9,4146,2016-03-09 21:16,2017-01-18 15:16	
台	"汉字: 台
拼音: tai2
英文: surname/(classical) you (in letters)/platform/Taiwan (abbr.), desk/platform, (measure word)/platform/stage/terrace/stand/support/desk/station/broadcasting station, typhoon
五笔:ck.ckf
F(x):388"	tts_台.mp3		2,0,11,8,4,5,63,2016-08-19 22:03,2016-09-13 13:03	
单	"汉字: 单
拼音: chan2/dan1/shan4
英文: chieftain, bill/list/form/single/only/sole, (surname)
五笔:ujfj
F(x):389"	tts_单.mp3		2,0,13,8,5,6,112,2016-08-16 21:04,2016-09-12 13:04	
影	"汉字: 影
拼音: ying3
英文: picture/image/reflection/shadow
五笔:jyie
F(x):390"	tts_影.mp3		2,0,7,7,7,8,3153,2016-02-15 21:30,2016-11-26 06:30	
具	"汉字: 具
拼音: ju4
英文: tool/device/utensil/equipment/instrument
五笔:hw.hwu
F(x):391"	tts_具.mp3		2,0,7,7,7,8,4107,2016-03-14 21:20,2017-01-19 23:20	
罗	"汉字: 罗
拼音: luo1/luo2
英文: fussy/talkative, subordinate in a gang of bandits, (surname)/gauze/to collect/to gather/to catch/to shift
五笔:lq.lqu
F(x):392"	tts_罗.mp3		2,0,7,7,7,8,4085,2016-03-14 21:29,2017-01-19 01:29	
字	"汉字: 字
拼音: zi4
英文: letter/symbol/character/word
五笔:pb.pbf
F(x):393"	tts_字.mp3		2,0,5,5,7,8,4320,2016-03-14 21:27,2017-01-28 20:27	
爱	"汉字: 爱
拼音: ai4
英文: to love/affection/to be fond of/to like
五笔:ep.epd.epdc
F(x):394"	tts_爱.mp3		2,0,6,6,7,8,3032,2016-01-08 22:00,2016-10-31 07:00	
击	"汉字: 击
拼音: ji1
英文: to hit/to strike/to break
五笔:fmk
F(x):395"	tts_击.mp3		2,0,9,7,7,8,3370,2016-02-15 21:27,2016-12-05 07:27	
流	"汉字: 流
拼音: liu2
英文: to flow/to spread/to circulate/to move
五笔:iyc.iycq
F(x):396"	tts_流.mp3		2,0,6,5,5,6,2594,2015-12-19 16:10,2016-10-05 19:10	
备	"汉字: 备
拼音: bei4
英文: to prepare/get ready/to provide or equip
五笔:tlf
F(x):397"	tts_备.mp3		2,0,11,7,2,3,69,2016-08-17 21:35,2016-09-11 18:35	
兵	"汉字: 兵
拼音: bing1
英文: soldiers/a force/an army/weapons/arms/military/warlike
五笔:rgw.rgwu
F(x):398"	tts_兵.mp3		2,0,5,5,5,6,3374,2016-01-05 20:43,2016-11-11 10:43	
连	"汉字: 连
拼音: lian2
英文: (surname)/even/as/join/to link/successively
五笔:lpk
F(x):399"	tts_连.mp3		2,0,7,6,7,8,3672,2016-03-01 21:14,2016-12-23 21:14	
调	"汉字: 调
拼音: diao4/tiao2
英文: mode (music)/to move (troops)/tune/tone/melody/to transfer, harmonize/reconcile/blend/suit well/provoke/incite
五笔:ymf.ymfk
F(x):400"	tts_调.mp3		2,0,17,11,3,4,82,2016-08-16 21:00,2016-09-11 07:00	
深	"汉字: 深
拼音: shen1
英文: deep/profound
五笔:ipw.ipws
F(x):401"	tts_深.mp3		2,0,7,6,7,8,21,2016-08-19 22:09,2016-09-11 19:09	
商	"汉字: 商
拼音: shang1
英文: commerce/consult
五笔:um.umw.umwk
F(x):402"	tts_商.mp3		2,0,9,5,4,5,720,2016-04-24 16:49,2016-10-01 16:49	
算	"汉字: 算
拼音: suan4
英文: regard as/to figure/to calculate/to compute
五笔:tha.thaj
F(x):403"	tts_算.mp3		2,0,5,3,3,4,2831,2016-01-22 21:42,2016-10-29 21:42	
质	"汉字: 质
拼音: zhi4
英文: hostage/substance/nature/quality
五笔:rfm.rfmi
F(x):404"	tts_质.mp3		2,0,10,9,9,10,115,2016-08-19 22:03,2016-09-15 17:03	
团	"汉字: 团
拼音: tuan2
英文: regiment/round/circular/group/society, dumpling
五笔:lft.lfte
F(x):405"	tts_团.mp3		2,0,4,4,4,5,720,2016-04-12 20:34,2016-09-24 20:34	
集	"汉字: 集
拼音: ji2
英文: to gather/to collect/collected works
五笔:wys.wysu
F(x):406"	tts_集.mp3		2,0,8,7,7,8,1660,2016-02-02 20:46,2016-09-22 01:46	
百	"汉字: 百
拼音: bai3
英文: hundred
五笔:dj.djf
F(x):407"	tts_百.mp3		3,0,1,1,1,2,22,2015-09-21 20:37,2015-09-20 19:11	
需	"汉字: 需
拼音: xu1
英文: to require/to need/to want/necessity/need
五笔:fdm.fdmj
F(x):408"	tts_需.mp3		2,0,10,8,9,10,97,2016-08-19 22:03,2016-09-14 23:03	
价	"汉字: 价
拼音: jia4/jie
英文: price/value/valence (on an atom), great/good/middleman/servant
五笔:wwj.wwjh
F(x):409"	tts_价.mp3		2,0,11,9,4,5,67,2016-08-19 22:03,2016-09-13 17:03	
花	"汉字: 花
拼音: hua1
英文: flower/blossom/to spend (money, time)/fancy pattern
五笔:awx.awxb
F(x):410"	tts_花.mp3		3,0,4,4,4,5,277,2015-10-26 20:20,2015-10-26 10:02	
党	"汉字: 党
拼音: dang3
英文: party, party/association/club/society
五笔:ipk.ipkq
F(x):411"	tts_党.mp3		2,0,10,8,5,6,720,2016-04-25 21:52,2016-10-02 21:52	
华	"汉字: 华
拼音: hua2/hua4
英文: (abbreviation for) China/(surname) Hua/magnificent/splendid/flowery, (surname)/name of a mountain
五笔:wxf.wxfj
F(x):412"	tts_华.mp3		2,0,6,6,7,8,2479,2016-03-31 19:32,2016-11-25 01:32	
城	"汉字: 城
拼音: cheng2
英文: city walls/city/town
五笔:fd.fdn.fdnt
F(x):413"	tts_城.mp3		2,0,6,6,6,7,1963,2016-02-03 21:58,2016-10-05 17:58	
石	"汉字: 石
拼音: dan4/shi2
英文: 10 pecks, rock/stone
五笔:dgtg
F(x):414"	tts_石.mp3		3,0,1,1,1,2,21,2015-09-26 22:32,2015-09-25 18:18	
级	"汉字: 级
拼音: ji2
英文: level/grade/rank/step
五笔:xe.xey.xeyy
F(x):415"	tts_级.mp3		2,0,13,9,6,7,720,2016-04-25 22:00,2016-10-02 22:00	
整	"汉字: 整
拼音: zheng3
英文: exactly/in good order/whole/complete/entire/in order/orderly
五笔:gkih
F(x):416"	tts_整.mp3		2,0,8,7,4,5,81,2016-08-16 21:05,2016-09-11 06:05	
府	"汉字: 府
拼音: fu3
英文: prefecture/mansion
五笔:ywf.ywfi
F(x):417"	tts_府.mp3		2,0,8,6,7,8,1974,2016-03-02 21:34,2016-10-15 04:34	
离	"汉字: 离
拼音: li2
英文: to leave/to depart/to go away/from
五笔:yb.ybm.ybmc
F(x):418"	tts_离.mp3		2,0,15,10,4,5,1453,2016-04-01 21:58,2016-10-14 10:58	
况	"汉字: 况
拼音: kuang4
英文: moreover/situation
五笔:ukq.ukqn
F(x):419"	tts_况.mp3		2,0,17,11,6,7,720,2016-04-12 20:30,2016-09-24 20:30	
亚	"汉字: 亚
拼音: ya4
英文: Asia/Asian/second/next to/inferior
五笔:gog.gogd
F(x):420"	tts_亚.mp3		2,0,9,7,4,5,1372,2016-03-01 21:02,2016-09-19 02:02	
请	"汉字: 请
拼音: qing3
英文: to ask/to invite/please (do sth)/to treat (to a meal, etc)/to request
五笔:yge.ygeg
F(x):421"	tts_请.mp3		2,0,5,5,5,6,720,2016-08-13 21:51,2016-10-04 21:51	
技	"汉字: 技
拼音: ji4
英文: skill
五笔:rfc.rfcy
F(x):422"	tts_技.mp3		2,0,13,9,2,3,85,2016-08-19 22:03,2016-09-14 11:03	
际	"汉字: 际
拼音: ji4
英文: border/edge/boundary/between/among/interval/while
五笔:bf.bfi.bfiy
F(x):423"	tts_际.mp3		2,0,11,8,3,4,43,2016-08-19 22:05,2016-09-12 17:05	
约	"汉字: 约
拼音: yao1/yue1
英文: weigh, appointment/agreement/to arrange/to restrict/approximately
五笔:xq.xqy.xqyy
F(x):424"	tts_约.mp3		2,0,12,9,2,3,63,2016-08-19 22:05,2016-09-13 13:05	
示	"汉字: 示
拼音: shi4
英文: to show/reveal
五笔:fi.fiu
F(x):425"	tts_示.mp3		2,0,13,8,4,5,148,2016-08-17 21:32,2016-09-15 01:32	
复	"汉字: 复
拼音: fu4
英文: again/recover/reply to a letter/to repeat/to duplicate, repeat, double, overlap
五笔:tjt.tjtu
F(x):426"	tts_复.mp3		2,0,12,10,4,5,360,2016-04-20 21:33,2016-09-12 21:33	
病	"汉字: 病
拼音: bing4
英文: ailment/sickness/illness/disease/fall ill/sick/defect
五笔:ugm.ugmw
F(x):427"	tts_病.mp3		2,0,6,6,6,7,1328,2016-02-15 21:24,2016-09-11 06:24	
息	"汉字: 息
拼音: xi1
英文: news/interest/breath/rest
五笔:thn.thnu
F(x):428"	tts_息.mp3		2,0,13,10,6,7,99,2016-08-19 22:03,2016-09-15 01:03	
究	"汉字: 究
拼音: jiu1
英文: after all/to investigate/to study carefully
五笔:pwv.pwvb
F(x):429"	tts_究.mp3		2,0,8,6,3,4,67,2016-08-17 21:36,2016-09-11 16:36	
线	"汉字: 线
拼音: xian4
英文: thread/string/wire/line
五笔:xg.xgt
F(x):430"	tts_线.mp3		2,0,7,6,4,5,118,2016-08-16 21:03,2016-09-12 19:03	
似	"汉字: 似
拼音: si4
英文: to seem/to appear/similar/like/to resemble
五笔:wny.wnyw
F(x):431"	tts_似.mp3		2,0,7,5,4,5,1186,2016-03-01 21:07,2016-09-11 08:07	
官	"汉字: 官
拼音: guan1
英文: official/government
五笔:pn.pnh.pnhn
F(x):432"	tts_官.mp3		2,0,6,6,6,7,479,2016-04-20 21:42,2016-09-17 20:42	
火	"汉字: 火
拼音: huo3
英文: fire
五笔:ooo.oooo
F(x):433"	tts_火.mp3		3,0,1,1,1,2,18,2015-11-18 21:58,2015-11-18 14:24	
断	"汉字: 断
拼音: duan4
英文: absolutely/decidedly (in negative constructions)/break/to judge
五笔:on.onr.onrh
F(x):434"	tts_断.mp3		2,0,8,6,4,5,1428,2016-04-02 22:24,2016-10-14 10:24	
精	"汉字: 精
拼音: jing1
英文: energy/perfect/excellent/refined/very/proficient
五笔:oge.ogeg
F(x):435"	tts_精.mp3		2,0,10,7,3,4,551,2016-04-24 16:49,2016-09-24 15:49	
满	"汉字: 满
拼音: man3
英文: Manchurian/to fill/to fulfill/filled/packed
五笔:iagw
F(x):436"	tts_满.mp3		2,0,10,7,3,4,818,2016-04-04 21:22,2016-09-20 23:22	
支	"汉字: 支
拼音: zhi1
英文: (a measure word)/to support/to sustain/to erect/to raise/branch/division/to draw money
五笔:fc.fcu
F(x):437"	tts_支.mp3		2,0,11,7,2,3,281,2016-04-24 16:47,2016-09-13 09:47	
视	"汉字: 视
拼音: shi4
英文: to look at/to regard/to inspect
五笔:pym.pymq
F(x):438"	tts_视.mp3		2,0,7,5,5,6,1644,2016-03-29 20:54,2016-10-19 08:54	
消	"汉字: 消
拼音: xiao1
英文: consume/news/subside/to disappear/to vanish
五笔:iie.iieg
F(x):439"	tts_消.mp3		2,0,7,6,4,5,101,2016-08-19 22:03,2016-09-15 03:03	
越	"汉字: 越
拼音: yue4
英文: to exceed/to climb over/to surpass/the more ... the more
五笔:fha.fhat
F(x):440"	tts_越.mp3		2,0,11,7,2,3,66,2016-08-19 22:03,2016-09-13 16:03	
器	"汉字: 器
拼音: qi4
英文: device/tool/utensil
五笔:kkd.kkdk
F(x):441"	tts_器.mp3		2,0,6,6,6,7,1410,2016-03-01 21:03,2016-09-20 16:03	
容	"汉字: 容
拼音: rong2
英文: to hold/to contain/to allow/appearance/look/countenance
五笔:pww.pwwk
F(x):442"	tts_容.mp3		2,0,8,7,4,5,71,2016-08-17 21:34,2016-09-11 20:34	
照	"汉字: 照
拼音: zhao4
英文: according to/in accordance with/to shine/to illuminate/to reflect/photograph
五笔:jvko
F(x):443"	tts_照.mp3		2,0,5,5,5,6,1351,2016-02-24 21:46,2016-09-14 05:46	
须	"汉字: 须
拼音: xu1
英文: beard/necessary/must, beard/mustache
五笔:edm.edmy
F(x):444"	tts_须.mp3		2,0,9,6,6,7,114,2016-08-19 22:03,2016-09-15 16:03	
九	"汉字: 九
拼音: jiu3
英文: nine/9
五笔:vt.vtn
F(x):445"	tts_九.mp3		3,0,1,1,1,2,22,2015-12-08 20:39,2015-12-06 19:01	
增	"汉字: 增
拼音: zeng1
英文: to increase/to expand/to add
五笔:fu.ful.fulj
F(x):446"	tts_增.mp3		2,0,5,4,4,5,283,2016-04-24 16:50,2016-09-13 11:50	
研	"汉字: 研
拼音: yan2
英文: grind fine/study/research
五笔:dga.dgah
F(x):447"	tts_研.mp3		2,0,5,5,5,6,110,2016-08-17 21:35,2016-09-13 11:35	
写	"汉字: 写
拼音: xie3
英文: to write
五笔:pgn.pgng
F(x):448"	tts_写.mp3		2,0,4,4,4,5,720,2016-04-12 20:30,2016-09-24 20:30	
